Date;Pays;Filière;Valeur (TWh)
2016-06;"Portugal";"Dechets";
2016-07;"Portugal";"Dechets";
2016-08;"Portugal";"Dechets";
2016-09;"Portugal";"Dechets";
2016-10;"Portugal";"Dechets";
2016-11;"Portugal";"Dechets";
2016-12;"Portugal";"Dechets";
2017-01;"Portugal";"Dechets";
2017-02;"Portugal";"Dechets";
2017-03;"Portugal";"Dechets";
2017-04;"Portugal";"Dechets";
2017-05;"Portugal";"Dechets";
2017-06;"Portugal";"Dechets";
2017-07;"Portugal";"Dechets";
2017-08;"Portugal";"Dechets";
2017-09;"Portugal";"Dechets";
2017-10;"Portugal";"Dechets";
2017-11;"Portugal";"Dechets";
2017-12;"Portugal";"Dechets";
2018-01;"Portugal";"Dechets";
2018-02;"Portugal";"Dechets";
2018-03;"Portugal";"Dechets";
2018-04;"Portugal";"Dechets";
2018-05;"Portugal";"Dechets";
2018-06;"Portugal";"Dechets";
2018-07;"Portugal";"Dechets";
2018-08;"Portugal";"Dechets";
2018-09;"Portugal";"Dechets";
2018-10;"Portugal";"Dechets";
2018-11;"Portugal";"Dechets";
2018-12;"Portugal";"Dechets";
2019-01;"Portugal";"Dechets";
2019-02;"Portugal";"Dechets";
2019-03;"Portugal";"Dechets";
2019-04;"Portugal";"Dechets";
2019-05;"Portugal";"Dechets";
2019-06;"Portugal";"Dechets";
2019-07;"Portugal";"Dechets";
2019-08;"Portugal";"Dechets";
2019-09;"Portugal";"Dechets";
2019-10;"Portugal";"Dechets";
2019-11;"Portugal";"Dechets";
2019-12;"Portugal";"Dechets";
2020-01;"Portugal";"Dechets";
2020-02;"Portugal";"Dechets";
2020-03;"Portugal";"Dechets";
2020-04;"Portugal";"Dechets";
2020-05;"Portugal";"Dechets";
2020-06;"Portugal";"Dechets";
2020-07;"Portugal";"Dechets";
2020-08;"Portugal";"Dechets";
2020-09;"Portugal";"Dechets";
2020-10;"Portugal";"Dechets";
2020-11;"Portugal";"Dechets";
2020-12;"Portugal";"Dechets";
2021-01;"Portugal";"Dechets";
2021-02;"Portugal";"Dechets";
2021-03;"Portugal";"Dechets";
2021-04;"Portugal";"Dechets";
2021-05;"Portugal";"Dechets";
2021-06;"Portugal";"Dechets";
2021-07;"Portugal";"Dechets";
2021-08;"Portugal";"Dechets";
2021-09;"Portugal";"Dechets";
2021-10;"Portugal";"Dechets";
2021-11;"Portugal";"Dechets";
2021-12;"Portugal";"Dechets";
2022-01;"Portugal";"Dechets";
2022-02;"Portugal";"Dechets";
2022-03;"Portugal";"Dechets";
2022-04;"Portugal";"Dechets";
2022-05;"Portugal";"Dechets";
2022-06;"Portugal";"Dechets";
2022-07;"Portugal";"Dechets";
2022-08;"Portugal";"Dechets";
2022-09;"Portugal";"Dechets";
2022-10;"Portugal";"Dechets";
2022-11;"Portugal";"Dechets";
2022-12;"Portugal";"Dechets";
2023-01;"Portugal";"Dechets";
2023-02;"Portugal";"Dechets";
2023-03;"Portugal";"Dechets";
2023-04;"Portugal";"Dechets";
2023-05;"Portugal";"Dechets";
2023-06;"Portugal";"Dechets";
2023-07;"Portugal";"Dechets";
2023-08;"Portugal";"Dechets";
2023-09;"Portugal";"Dechets";
2023-10;"Portugal";"Dechets";
2023-11;"Portugal";"Dechets";
2023-12;"Portugal";"Dechets";
2024-01;"Portugal";"Dechets";
2024-02;"Portugal";"Dechets";
2024-03;"Portugal";"Dechets";
2024-04;"Portugal";"Dechets";
2024-05;"Portugal";"Dechets";
2024-06;"Portugal";"Dechets";
2024-07;"Portugal";"Dechets";
2024-08;"Portugal";"Dechets";
2024-09;"Portugal";"Dechets";
2024-10;"Portugal";"Dechets";
2024-11;"Portugal";"Dechets";
2024-12;"Portugal";"Dechets";
2025-01;"Portugal";"Dechets";
2025-02;"Portugal";"Dechets";
2025-03;"Portugal";"Dechets";
2025-04;"Portugal";"Dechets";
2025-05;"Portugal";"Dechets";
2025-06;"Portugal";"Dechets";
2025-07;"Portugal";"Dechets";
2025-08;"Portugal";"Dechets";
2025-09;"Portugal";"Dechets";
2025-10;"Portugal";"Dechets";
2025-11;"Portugal";"Dechets";
2016-01;"Portugal";"Biogaz";
2016-02;"Portugal";"Biogaz";
2016-03;"Portugal";"Biogaz";
2016-04;"Portugal";"Biogaz";
2016-05;"Portugal";"Biogaz";
2016-06;"Portugal";"Biogaz";
2016-07;"Portugal";"Biogaz";
2016-08;"Portugal";"Biogaz";
2016-09;"Portugal";"Biogaz";
2016-10;"Portugal";"Biogaz";
2016-11;"Portugal";"Biogaz";
2016-12;"Portugal";"Biogaz";
2017-01;"Portugal";"Biogaz";
2017-02;"Portugal";"Biogaz";
2017-03;"Portugal";"Biogaz";
2017-04;"Portugal";"Biogaz";
2017-05;"Portugal";"Biogaz";
2017-06;"Portugal";"Biogaz";
2017-07;"Portugal";"Biogaz";
2017-08;"Portugal";"Biogaz";
2017-09;"Portugal";"Biogaz";
2017-10;"Portugal";"Biogaz";
2017-11;"Portugal";"Biogaz";
2017-12;"Portugal";"Biogaz";
2018-01;"Portugal";"Biogaz";
2018-02;"Portugal";"Biogaz";
2018-03;"Portugal";"Biogaz";
2018-04;"Portugal";"Biogaz";
2018-05;"Portugal";"Biogaz";
2018-06;"Portugal";"Biogaz";
2018-07;"Portugal";"Biogaz";
2018-08;"Portugal";"Biogaz";
2018-09;"Portugal";"Biogaz";
2018-10;"Portugal";"Biogaz";
2018-11;"Portugal";"Biogaz";
2018-12;"Portugal";"Biogaz";
2019-01;"Portugal";"Biogaz";
2019-02;"Portugal";"Biogaz";
2019-03;"Portugal";"Biogaz";
2019-04;"Portugal";"Biogaz";
2019-05;"Portugal";"Biogaz";
2019-06;"Portugal";"Biogaz";
2019-07;"Portugal";"Biogaz";
2019-08;"Portugal";"Biogaz";
2019-09;"Portugal";"Biogaz";
2019-10;"Portugal";"Biogaz";
2019-11;"Portugal";"Biogaz";
2019-12;"Portugal";"Biogaz";
2020-01;"Portugal";"Biogaz";
2020-02;"Portugal";"Biogaz";
2020-03;"Portugal";"Biogaz";
2020-04;"Portugal";"Biogaz";
2020-05;"Portugal";"Biogaz";
2020-06;"Portugal";"Biogaz";
2020-07;"Portugal";"Biogaz";
2020-08;"Portugal";"Biogaz";
2020-09;"Portugal";"Biogaz";
2020-10;"Portugal";"Biogaz";
2020-11;"Portugal";"Biogaz";
2020-12;"Portugal";"Biogaz";
2021-01;"Portugal";"Biogaz";
2021-02;"Portugal";"Biogaz";
2021-03;"Portugal";"Biogaz";
2021-04;"Portugal";"Biogaz";
2021-05;"Portugal";"Biogaz";
2021-06;"Portugal";"Biogaz";
2021-07;"Portugal";"Biogaz";
2021-08;"Portugal";"Biogaz";
2021-09;"Portugal";"Biogaz";
2021-10;"Portugal";"Biogaz";
2021-11;"Portugal";"Biogaz";
2021-12;"Portugal";"Biogaz";
2022-01;"Portugal";"Biogaz";
2022-02;"Portugal";"Biogaz";
2022-03;"Portugal";"Biogaz";
2022-04;"Portugal";"Biogaz";
2022-05;"Portugal";"Biogaz";
2022-06;"Portugal";"Biogaz";
2022-07;"Portugal";"Biogaz";
2022-08;"Portugal";"Biogaz";
2022-09;"Portugal";"Biogaz";
2022-10;"Portugal";"Biogaz";
2022-11;"Portugal";"Biogaz";
2022-12;"Portugal";"Biogaz";
2023-01;"Portugal";"Biogaz";
2023-02;"Portugal";"Biogaz";
2023-03;"Portugal";"Biogaz";
2023-04;"Portugal";"Biogaz";
2023-05;"Portugal";"Biogaz";
2023-06;"Portugal";"Biogaz";
2023-07;"Portugal";"Biogaz";
2023-08;"Portugal";"Biogaz";
2023-09;"Portugal";"Biogaz";
2023-10;"Portugal";"Biogaz";
2023-11;"Portugal";"Biogaz";
2023-12;"Portugal";"Biogaz";
2024-01;"Portugal";"Biogaz";
2024-02;"Portugal";"Biogaz";
2024-03;"Portugal";"Biogaz";
2024-04;"Portugal";"Biogaz";
2024-05;"Portugal";"Biogaz";
2024-06;"Portugal";"Biogaz";
2024-07;"Portugal";"Biogaz";
2024-08;"Portugal";"Biogaz";
2024-09;"Portugal";"Biogaz";
2024-10;"Portugal";"Biogaz";
2024-11;"Portugal";"Biogaz";
2024-12;"Portugal";"Biogaz";
2025-01;"Portugal";"Biogaz";
2025-02;"Portugal";"Biogaz";
2025-03;"Portugal";"Biogaz";
2025-04;"Portugal";"Biogaz";
2025-05;"Portugal";"Biogaz";
2025-06;"Portugal";"Biogaz";
2025-07;"Portugal";"Biogaz";
2025-08;"Portugal";"Biogaz";
2025-09;"Portugal";"Biogaz";
2025-10;"Portugal";"Biogaz";
2025-11;"Portugal";"Biogaz";
2016-01;"Portugal";"Biomasse";0,1896472
2016-02;"Portugal";"Biomasse";0,1808107
2016-03;"Portugal";"Biomasse";0,2382403
2016-04;"Portugal";"Biomasse";0,2152624
2016-05;"Portugal";"Biomasse";0,2062503
2016-06;"Portugal";"Biomasse";0,2052177
2016-07;"Portugal";"Biomasse";0,2467168
2016-08;"Portugal";"Biomasse";0,2438492
2016-09;"Portugal";"Biomasse";0,2342021
2016-10;"Portugal";"Biomasse";0,2299812
2016-11;"Portugal";"Biomasse";0,2328579
2016-12;"Portugal";"Biomasse";0,2511591
2017-01;"Portugal";"Biomasse";0,2518718
2017-02;"Portugal";"Biomasse";0,2319625
2017-03;"Portugal";"Biomasse";0,2450531
2017-04;"Portugal";"Biomasse";0,2376227
2017-05;"Portugal";"Biomasse";0,2225264
2017-06;"Portugal";"Biomasse";0,2261126
2017-07;"Portugal";"Biomasse";0,2386216
2017-08;"Portugal";"Biomasse";0,2431805
2017-09;"Portugal";"Biomasse";0,2242234
2017-10;"Portugal";"Biomasse";0,2222594
2017-11;"Portugal";"Biomasse";0,2198291
2017-12;"Portugal";"Biomasse";0,2429172
2018-01;"Portugal";"Biomasse";0,1564657
2018-02;"Portugal";"Biomasse";0,2218971
2018-03;"Portugal";"Biomasse";0,2432491
2018-04;"Portugal";"Biomasse";0,2146433
2018-05;"Portugal";"Biomasse";0,2330478
2018-06;"Portugal";"Biomasse";0,2339679
2018-07;"Portugal";"Biomasse";0,2489907
2018-08;"Portugal";"Biomasse";0,2387868
2018-09;"Portugal";"Biomasse";0,2250445
2018-10;"Portugal";"Biomasse";0,1334296
2018-11;"Portugal";"Biomasse";0,1403076
2018-12;"Portugal";"Biomasse";0,1566005
2019-01;"Portugal";"Biomasse";0,2291585
2019-02;"Portugal";"Biomasse";0,1400117
2019-03;"Portugal";"Biomasse";0,1836358
2019-04;"Portugal";"Biomasse";0,1867246
2019-05;"Portugal";"Biomasse";0,2111276
2019-06;"Portugal";"Biomasse";0,2362235
2019-07;"Portugal";"Biomasse";0,2433427
2019-08;"Portugal";"Biomasse";0,2731689
2019-09;"Portugal";"Biomasse";0,2529963
2019-10;"Portugal";"Biomasse";0,25892
2019-11;"Portugal";"Biomasse";0,2343449
2019-12;"Portugal";"Biomasse";0,2607316
2020-01;"Portugal";"Biomasse";0,2729129
2020-02;"Portugal";"Biomasse";0,2675326
2020-03;"Portugal";"Biomasse";0,2849829
2020-04;"Portugal";"Biomasse";0,2667995
2020-05;"Portugal";"Biomasse";0,2528352
2020-06;"Portugal";"Biomasse";0,2545582
2020-07;"Portugal";"Biomasse";0,2577431
2020-08;"Portugal";"Biomasse";0,2831551
2020-09;"Portugal";"Biomasse";0,2761407
2020-10;"Portugal";"Biomasse";0,2831952
2020-11;"Portugal";"Biomasse";0,2654272
2020-12;"Portugal";"Biomasse";0,2883542
2021-01;"Portugal";"Biomasse";0,2896221
2021-02;"Portugal";"Biomasse";0,2523667
2021-03;"Portugal";"Biomasse";0,2875565
2021-04;"Portugal";"Biomasse";0,2886359
2021-05;"Portugal";"Biomasse";0,3001948
2021-06;"Portugal";"Biomasse";0,2871753
2021-07;"Portugal";"Biomasse";0,2884086
2021-08;"Portugal";"Biomasse";0,2930033
2021-09;"Portugal";"Biomasse";0,2873549
2021-10;"Portugal";"Biomasse";0,2723438
2021-11;"Portugal";"Biomasse";0,2879914
2021-12;"Portugal";"Biomasse";0,3007207
2022-01;"Portugal";"Biomasse";0,2994816
2022-02;"Portugal";"Biomasse";0,2737273
2022-03;"Portugal";"Biomasse";0,3016496
2022-04;"Portugal";"Biomasse";0,2954142
2022-05;"Portugal";"Biomasse";0,2826053
2022-06;"Portugal";"Biomasse";0,2610555
2022-07;"Portugal";"Biomasse";0,302212
2022-08;"Portugal";"Biomasse";0,2805539
2022-09;"Portugal";"Biomasse";0,2593488
2022-10;"Portugal";"Biomasse";0,2516969
2022-11;"Portugal";"Biomasse";0,2370547
2022-12;"Portugal";"Biomasse";0,2637347
2023-01;"Portugal";"Biomasse";0,2623543
2023-02;"Portugal";"Biomasse";0,2394689
2023-03;"Portugal";"Biomasse";0,2617661
2023-04;"Portugal";"Biomasse";0,2564878
2023-05;"Portugal";"Biomasse";0,2371145
2023-06;"Portugal";"Biomasse";0,2284958
2023-07;"Portugal";"Biomasse";0,2372897
2023-08;"Portugal";"Biomasse";0,2559138
2023-09;"Portugal";"Biomasse";0,2335854
2023-10;"Portugal";"Biomasse";0,2339898
2023-11;"Portugal";"Biomasse";0,2015444
2023-12;"Portugal";"Biomasse";0,2469137
2024-01;"Portugal";"Biomasse";0,2547855
2024-02;"Portugal";"Biomasse";0,2717128
2024-03;"Portugal";"Biomasse";0,2821136
2024-04;"Portugal";"Biomasse";0,2727731
2024-05;"Portugal";"Biomasse";0,2978446
2024-06;"Portugal";"Biomasse";0,27018
2024-07;"Portugal";"Biomasse";0,2653762
2024-08;"Portugal";"Biomasse";0,2882416
2024-09;"Portugal";"Biomasse";0,2515072
2024-10;"Portugal";"Biomasse";0,2209101
2024-11;"Portugal";"Biomasse";0,2292029
2024-12;"Portugal";"Biomasse";0,2582007
2025-01;"Portugal";"Biomasse";0,2476328
2025-02;"Portugal";"Biomasse";0,2136942
2025-03;"Portugal";"Biomasse";0,2326648
2025-04;"Portugal";"Biomasse";0,2281873
2025-05;"Portugal";"Biomasse";0,2225827
2025-06;"Portugal";"Biomasse";0,2160973
2025-07;"Portugal";"Biomasse";0,2277579
2025-08;"Portugal";"Biomasse";0,2552437
2025-09;"Portugal";"Biomasse";0,2543518
2025-10;"Portugal";"Biomasse";0,2417956
2025-11;"Portugal";"Biomasse";0,2335907
2016-01;"Portugal";"Eolien en mer";
2016-02;"Portugal";"Eolien en mer";
2016-03;"Portugal";"Eolien en mer";
2016-04;"Portugal";"Eolien en mer";
2016-05;"Portugal";"Eolien en mer";
2016-06;"Portugal";"Eolien en mer";
2016-07;"Portugal";"Eolien en mer";
2016-08;"Portugal";"Eolien en mer";
2016-09;"Portugal";"Eolien en mer";
2016-10;"Portugal";"Eolien en mer";
2016-11;"Portugal";"Eolien en mer";
2016-12;"Portugal";"Eolien en mer";
2017-01;"Portugal";"Eolien en mer";
2017-02;"Portugal";"Eolien en mer";
2017-03;"Portugal";"Eolien en mer";
2017-04;"Portugal";"Eolien en mer";
2017-05;"Portugal";"Eolien en mer";
2017-06;"Portugal";"Eolien en mer";
2017-07;"Portugal";"Eolien en mer";
2017-08;"Portugal";"Eolien en mer";
2017-09;"Portugal";"Eolien en mer";
2017-10;"Portugal";"Eolien en mer";
2017-11;"Portugal";"Eolien en mer";
2017-12;"Portugal";"Eolien en mer";
2018-01;"Portugal";"Eolien en mer";
2018-02;"Portugal";"Eolien en mer";
2018-03;"Portugal";"Eolien en mer";
2018-04;"Portugal";"Eolien en mer";
2018-05;"Portugal";"Eolien en mer";
2018-06;"Portugal";"Eolien en mer";
2018-07;"Portugal";"Eolien en mer";
2018-08;"Portugal";"Eolien en mer";
2018-09;"Portugal";"Eolien en mer";
2018-10;"Portugal";"Eolien en mer";
2018-11;"Portugal";"Eolien en mer";
2018-12;"Portugal";"Eolien en mer";
2019-01;"Portugal";"Eolien en mer";
2019-02;"Portugal";"Eolien en mer";
2019-03;"Portugal";"Eolien en mer";
2019-04;"Portugal";"Eolien en mer";
2019-05;"Portugal";"Eolien en mer";
2019-06;"Portugal";"Eolien en mer";
2019-07;"Portugal";"Eolien en mer";
2019-08;"Portugal";"Eolien en mer";
2019-09;"Portugal";"Eolien en mer";
2019-10;"Portugal";"Eolien en mer";
2019-11;"Portugal";"Eolien en mer";
2019-12;"Portugal";"Eolien en mer";
2020-01;"Portugal";"Eolien en mer";
2020-02;"Portugal";"Eolien en mer";
2020-03;"Portugal";"Eolien en mer";
2020-04;"Portugal";"Eolien en mer";
2020-05;"Portugal";"Eolien en mer";7,0E-7
2020-06;"Portugal";"Eolien en mer";0,0040295
2020-07;"Portugal";"Eolien en mer";0,0058563
2020-08;"Portugal";"Eolien en mer";0,0070026
2020-09;"Portugal";"Eolien en mer";0,0047351
2020-10;"Portugal";"Eolien en mer";0,0079004
2020-11;"Portugal";"Eolien en mer";0,0065661
2020-12;"Portugal";"Eolien en mer";0,0077052
2021-01;"Portugal";"Eolien en mer";
2021-02;"Portugal";"Eolien en mer";
2021-03;"Portugal";"Eolien en mer";
2021-04;"Portugal";"Eolien en mer";
2021-05;"Portugal";"Eolien en mer";0,0045682
2021-06;"Portugal";"Eolien en mer";0,0086743
2021-07;"Portugal";"Eolien en mer";0,0067091
2021-08;"Portugal";"Eolien en mer";0,0064765
2021-09;"Portugal";"Eolien en mer";0,005049
2021-10;"Portugal";"Eolien en mer";0,0044029
2021-11;"Portugal";"Eolien en mer";0,0065059
2021-12;"Portugal";"Eolien en mer";0,0090499
2022-01;"Portugal";"Eolien en mer";0,0047953
2022-02;"Portugal";"Eolien en mer";0,0046519
2022-03;"Portugal";"Eolien en mer";0,007388
2022-04;"Portugal";"Eolien en mer";0,0074804
2022-05;"Portugal";"Eolien en mer";0,0060473
2022-06;"Portugal";"Eolien en mer";0,0053638
2022-07;"Portugal";"Eolien en mer";0,0059162
2022-08;"Portugal";"Eolien en mer";0,0057799
2022-09;"Portugal";"Eolien en mer";0,0067782
2022-10;"Portugal";"Eolien en mer";0,0087003
2022-11;"Portugal";"Eolien en mer";0,0067877
2022-12;"Portugal";"Eolien en mer";0,0084832
2023-01;"Portugal";"Eolien en mer";0,0056012
2023-02;"Portugal";"Eolien en mer";0,004252
2023-03;"Portugal";"Eolien en mer";0,0059995
2023-04;"Portugal";"Eolien en mer";0,0036713
2023-05;"Portugal";"Eolien en mer";0,0079521
2023-06;"Portugal";"Eolien en mer";0,0065635
2023-07;"Portugal";"Eolien en mer";0,0086789
2023-08;"Portugal";"Eolien en mer";0,0093794
2023-09;"Portugal";"Eolien en mer";0,0052297
2023-10;"Portugal";"Eolien en mer";0,006979
2023-11;"Portugal";"Eolien en mer";0,0066592
2023-12;"Portugal";"Eolien en mer";0,008344
2024-01;"Portugal";"Eolien en mer";0,007606
2024-02;"Portugal";"Eolien en mer";0,0073896
2024-03;"Portugal";"Eolien en mer";0,009235
2024-04;"Portugal";"Eolien en mer";0,0067461
2024-05;"Portugal";"Eolien en mer";0,0079301
2024-06;"Portugal";"Eolien en mer";0,0045078
2024-07;"Portugal";"Eolien en mer";0,0084591
2024-08;"Portugal";"Eolien en mer";0,0111924
2024-09;"Portugal";"Eolien en mer";0,0069379
2024-10;"Portugal";"Eolien en mer";0,0070431
2024-11;"Portugal";"Eolien en mer";0,0059013
2024-12;"Portugal";"Eolien en mer";0,0030771
2025-01;"Portugal";"Eolien en mer";0,0054647
2025-02;"Portugal";"Eolien en mer";0,0047654
2025-03;"Portugal";"Eolien en mer";0,006501
2025-04;"Portugal";"Eolien en mer";0,0042563
2025-05;"Portugal";"Eolien en mer";0,0053947
2025-06;"Portugal";"Eolien en mer";0,0047366
2025-07;"Portugal";"Eolien en mer";0,0071537
2025-08;"Portugal";"Eolien en mer";0,0028086
2025-09;"Portugal";"Eolien en mer";0,004393
2025-10;"Portugal";"Eolien en mer";0,0050071
2025-11;"Portugal";"Eolien en mer";0,0061117
2016-01;"Portugal";"Eolien terrestre";1,4163164
2016-02;"Portugal";"Eolien terrestre";1,5298074
2016-03;"Portugal";"Eolien terrestre";1,1931388
2016-04;"Portugal";"Eolien terrestre";1,1415046
2016-05;"Portugal";"Eolien terrestre";0,9339796
2016-06;"Portugal";"Eolien terrestre";0,7995386
2016-07;"Portugal";"Eolien terrestre";0,7619743
2016-08;"Portugal";"Eolien terrestre";0,8292017
2016-09;"Portugal";"Eolien terrestre";0,6464021
2016-10;"Portugal";"Eolien terrestre";0,712908
2016-11;"Portugal";"Eolien terrestre";1,1556985
2016-12;"Portugal";"Eolien terrestre";1,0672396
2017-01;"Portugal";"Eolien terrestre";1,1556654
2017-02;"Portugal";"Eolien terrestre";1,3183151
2017-03;"Portugal";"Eolien terrestre";1,2743286
2017-04;"Portugal";"Eolien terrestre";0,9760453
2017-05;"Portugal";"Eolien terrestre";0,8156807
2017-06;"Portugal";"Eolien terrestre";0,8130475
2017-07;"Portugal";"Eolien terrestre";0,8851533
2017-08;"Portugal";"Eolien terrestre";0,8219943
2017-09;"Portugal";"Eolien terrestre";0,8304265
2017-10;"Portugal";"Eolien terrestre";0,7374611
2017-11;"Portugal";"Eolien terrestre";0,9734026
2017-12;"Portugal";"Eolien terrestre";1,3710765
2018-01;"Portugal";"Eolien terrestre";1,3557083
2018-02;"Portugal";"Eolien terrestre";1,1489047
2018-03;"Portugal";"Eolien terrestre";1,9358703
2018-04;"Portugal";"Eolien terrestre";1,0936393
2018-05;"Portugal";"Eolien terrestre";0,7096178
2018-06;"Portugal";"Eolien terrestre";0,6900366
2018-07;"Portugal";"Eolien terrestre";0,5978912
2018-08;"Portugal";"Eolien terrestre";0,740854
2018-09;"Portugal";"Eolien terrestre";0,4250984
2018-10;"Portugal";"Eolien terrestre";1,1778103
2018-11;"Portugal";"Eolien terrestre";1,3656112
2018-12;"Portugal";"Eolien terrestre";1,1100284
2019-01;"Portugal";"Eolien terrestre";1,4182541
2019-02;"Portugal";"Eolien terrestre";0,9064096
2019-03;"Portugal";"Eolien terrestre";1,0790115
2019-04;"Portugal";"Eolien terrestre";1,1802943
2019-05;"Portugal";"Eolien terrestre";1,1496935
2019-06;"Portugal";"Eolien terrestre";0,7953294
